Case Name,Location,JSON
Multimedia Wmaz v. Kubach,"https://scholar.google.com/scholar_case?case=16937116897105511097&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 2, 'title': 'Multimedia Wmaz v. Kubach', 'result_id': 'uYI9yxS6DOsJ', 'link': 'https://scholar.google.com/scholar_case?case=16937116897105511097&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… This procedure when viewed in the context of what actually happened in the second stage of the bifurcated proceedings (that is, the … See England v. Georgia-Florida Co., 198 Ga …', 'publication_info': {'summary': '443 SE 2d 491, 212 Ga. App. 707 - Ga: Court of Appeals, 1994 - Google Scholar', 'authors': [{'name': '443 SE 2d 491'}, {'name': '212 Ga. App. 707'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=uYI9yxS6DOsJ', 'cited_by': {'total': 163, 'link': 'https://scholar.google.com/scholar?cites=16937116897105511097&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '16937116897105511097', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=16937116897105511097&engine=google_scholar&hl=en&num=20'}}}"
Paradise v. State,"https://scholar.google.com/scholar_case?case=4701138404259755737&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 3, 'title': 'Paradise v. State', 'result_id': '2XbZkXjMPUEJ', 'link': 'https://scholar.google.com/scholar_case?case=4701138404259755737&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… which was denied, and he petitioned the Supreme Court of Georgia for writ … law-of-the-case rule."" [3] Ross v. State, 310 Ga.App … law of the case doctrine is not confined to civil cases, but …', 'publication_info': {'summary': '740 SE 2d 238, 321 Ga. App. 371 - Ga: Court of Appeals, 2013 - Google Scholar', 'authors': [{'name': '740 SE 2d 238'}, {'name': '321 Ga. App. 371'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=2XbZkXjMPUEJ', 'cited_by': {'total': 47, 'link': 'https://scholar.google.com/scholar?cites=4701138404259755737&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '4701138404259755737', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=4701138404259755737&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=4701138404259755737&hl=en&num=20&as_sdt=4,11', 'cluster_id': '4701138404259755737', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=4701138404259755737&engine=google_scholar&hl=en&num=20'}}}"
Kirkland v. Tamplin,"https://scholar.google.com/scholar_case?case=5883801705191523299&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 6, 'title': 'Kirkland v. Tamplin', 'result_id': '40PHJnp2p1EJ', 'link': 'https://scholar.google.com/scholar_case?case=5883801705191523299&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '642 SE2d 125 (2007). 283 Ga. App … A07A0663. Court of Appeals of Georgia … (Emphasis supplied.) ""A civil action is commenced by filing a complaint with the court."" OCGA § 9-11-3(a) …', 'publication_info': {'summary': '642 SE 2d 125, 283 Ga. App. 596 - Ga: Court of Appeals, 2007 - Google Scholar', 'authors': [{'name': '642 SE 2d 125'}, {'name': '283 Ga. App. 596'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=40PHJnp2p1EJ', 'cited_by': {'total': 9, 'link': 'https://scholar.google.com/scholar?cites=5883801705191523299&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '5883801705191523299', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=5883801705191523299&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=5883801705191523299&hl=en&num=20&as_sdt=4,11', 'cluster_id': '5883801705191523299', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=5883801705191523299&engine=google_scholar&hl=en&num=20'}}}"
Bagley v. Firestone Tire & Rubber Company,"https://scholar.google.com/scholar_case?case=13155649565349676993&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 5, 'title': 'Bagley v. Firestone Tire & Rubber Company', 'result_id': 'wYcw_JNBkrYJ', 'link': 'https://scholar.google.com/scholar_case?case=13155649565349676993&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 38913. Court of Appeals of Georgia. Decided October 17, 1961 … App. 683 (115 SE2d 403); Scales v. Peevy, 103 Ga. App … See 35B CJS 628, Fed. Civil Procedure, § 1206; 6 Moore Fed …', 'publication_info': {'summary': '123 SE 2d 179, 104 Ga. App. 736 - Ga: Court of Appeals, 1961 - Google Scholar', 'authors': [{'name': '123 SE 2d 179'}, {'name': '104 Ga. App. 736'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=wYcw_JNBkrYJ', 'cited_by': {'total': 58, 'link': 'https://scholar.google.com/scholar?cites=13155649565349676993&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '13155649565349676993', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=13155649565349676993&engine=google_scholar&hl=en&num=20'}}}"
GH Bass & Co. v. BD. OF TAX ASSESSORS,"https://scholar.google.com/scholar_case?case=16775532926746416057&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 6, 'title': 'GH Bass & Co. v. BD. OF TAX ASSESSORS', 'result_id': 'udOW-FCqzugJ', 'link': 'https://scholar.google.com/scholar_case?case=16775532926746416057&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… to conform the discovery provisions of the Georgia Civil Practice Act to the 1970 amendments to the Federal Rules of Civil Procedure. Cielock v. Munn, 244 Ga. 810, 812, 262 SE2d 114 …', 'publication_info': {'summary': '486 SE 2d 810, 268 Ga. 327 - Ga: Supreme Court, 1997 - Google Scholar', 'authors': [{'name': '486 SE 2d 810'}, {'name': '268 Ga. 327'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=udOW-FCqzugJ', 'cited_by': {'total': 42, 'link': 'https://scholar.google.com/scholar?cites=16775532926746416057&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '16775532926746416057', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=16775532926746416057&engine=google_scholar&hl=en&num=20'}}}"
Schmidt v. Schmidt,"https://scholar.google.com/scholar_case?case=9041191903258185682&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 7, 'title': 'Schmidt v. Schmidt', 'result_id': '0o_XOyLEeH0J', 'link': 'https://scholar.google.com/scholar_case?case=9041191903258185682&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '510 SE2d 810 (1999). 270 Ga. 461 … application and that jurisdiction lies in the Court of Appeals of Georgia … because the trial court imposed criminal sanctions using a civil standard of …', 'publication_info': {'summary': '510 SE 2d 810, 270 Ga. 461 - Ga: Supreme Court, 1999 - Google Scholar', 'authors': [{'name': '510 SE 2d 810'}, {'name': '270 Ga. 461'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=0o_XOyLEeH0J', 'cited_by': {'total': 74, 'link': 'https://scholar.google.com/scholar?cites=9041191903258185682&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '9041191903258185682', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=9041191903258185682&engine=google_scholar&hl=en&num=20'}}}"
"Ahmad v. Excell Petroleum, Inc.","https://scholar.google.com/scholar_case?case=10316080660764664137&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 8, 'title': 'Ahmad v. Excell Petroleum, Inc.', 'result_id': 'SaEnO7QUKo8J', 'link': 'https://scholar.google.com/scholar_case?case=10316080660764664137&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '623 SE2d 6 (2005). 276 Ga … Court of Appeals of Georgia … and a claim of full payment was an adequate answer, Tahamtan explained that the basic premise behind the Civil Practice Act …', 'publication_info': {'summary': '623 SE 2d 6, 276 Ga. App. 167 - Ga: Court of Appeals, 2005 - Google Scholar', 'authors': [{'name': '623 SE 2d 6'}, {'name': '276 Ga. App. 167'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=SaEnO7QUKo8J', 'cited_by': {'total': 11, 'link': 'https://scholar.google.com/scholar?cites=10316080660764664137&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '10316080660764664137', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=10316080660764664137&engine=google_scholar&hl=en&num=20'}}}"
Kimbrough v. State,"https://scholar.google.com/scholar_case?case=5386280296429784398&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 9, 'title': 'Kimbrough v. State', 'result_id': 'Tg1iUWTpv0oJ', 'link': 'https://scholar.google.com/scholar_case?case=5386280296429784398&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 224 Ga. 367, 368 (3), 162 SE2d 430 (1968) (reviewing special demurrers as both motions to strike and motions for more definite statement under the Civil Practice Act). [13] The Georgia …', 'publication_info': {'summary': '799 SE 2d 229, 300 Ga. 878 - Ga: Supreme Court, 2017 - Google Scholar', 'authors': [{'name': '799 SE 2d 229'}, {'name': '300 Ga. 878'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Tg1iUWTpv0oJ', 'cited_by': {'total': 50, 'link': 'https://scholar.google.com/scholar?cites=5386280296429784398&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '5386280296429784398', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=5386280296429784398&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=5386280296429784398&hl=en&num=20&as_sdt=4,11', 'cluster_id': '5386280296429784398', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=5386280296429784398&engine=google_scholar&hl=en&num=20'}}}"
Threatt v. Rogers,"https://scholar.google.com/scholar_case?case=4876672543827110712&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 10, 'title': 'Threatt v. Rogers', 'result_id': 'OCu3RNdrrUMJ', 'link': 'https://scholar.google.com/scholar_case?case=4876672543827110712&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '604 SE2d 269 (2004). 269 Ga. App. 402. THREATT et al. v. ROGERS. Rogers v. Butler. Nos. A04A1523, A04A1524. Court of Appeals of Georgia. September 1, 2004 …', 'publication_info': {'summary': '604 SE 2d 269, 269 Ga. App. 402 - Ga: Court of Appeals, 2004 - Google Scholar', 'authors': [{'name': '604 SE 2d 269'}, {'name': '269 Ga. App. 402'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=OCu3RNdrrUMJ', 'cited_by': {'total': 19, 'link': 'https://scholar.google.com/scholar?cites=4876672543827110712&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '4876672543827110712', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=4876672543827110712&engine=google_scholar&hl=en&num=20'}}}"
Davis v. Lugenbeel,"https://scholar.google.com/scholar_case?case=14602726976444394784&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 1, 'title': 'Davis v. Lugenbeel', 'result_id': 'IG37BtFOp8oJ', 'link': 'https://scholar.google.com/scholar_case?case=14602726976444394784&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '642 SE2d 337 (2007). 283 Ga. App. 642 … Court of Appeals of Georgia … [2] In enacting the 2003 amendment, the General Assembly provided that it ""shall apply to all civil actions filed on or …', 'publication_info': {'summary': '642 SE 2d 337, 283 Ga. App. 642 - Ga: Court of Appeals, 2007 - Google Scholar', 'authors': [{'name': '642 SE 2d 337'}, {'name': '283 Ga. App. 642'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=IG37BtFOp8oJ', 'cited_by': {'total': 8, 'link': 'https://scholar.google.com/scholar?cites=14602726976444394784&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '14602726976444394784', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=14602726976444394784&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=14602726976444394784&hl=en&num=20&as_sdt=4,11', 'cluster_id': '14602726976444394784', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=14602726976444394784&engine=google_scholar&hl=en&num=20'}}}"
Golden Peanut Co. v. Bass,"https://scholar.google.com/scholar_case?case=13287284424855891862&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 2, 'title': 'Golden Peanut Co. v. Bass', 'result_id': 'lq8dDcnqZbgJ', 'link': 'https://scholar.google.com/scholar_case?case=13287284424855891862&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… The Georgia rule on this matter is in accord with the general view … Bank v. Cook, 223 Ga.App … decisions parallel those of federal courts interpreting Federal Rule of Civil Procedure 51, a …', 'publication_info': {'summary': '547 SE 2d 637, 249 Ga. App. 224 - Ga: Court of Appeals, 2001 - Google Scholar', 'authors': [{'name': '547 SE 2d 637'}, {'name': '249 Ga. App. 224'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=lq8dDcnqZbgJ', 'cited_by': {'total': 70, 'link': 'https://scholar.google.com/scholar?cites=13287284424855891862&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '13287284424855891862', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=13287284424855891862&engine=google_scholar&hl=en&num=20'}}}"
Harned v. Piedmont Healthcare Foundation,"https://scholar.google.com/scholar_case?case=7075809413412239442&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 3, 'title': 'Harned v. Piedmont Healthcare Foundation', 'result_id': 'UjjNGCxTMmIJ', 'link': 'https://scholar.google.com/scholar_case?case=7075809413412239442&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… et al. A20A0901. Court of Appeals of Georgia. October 5, 2020 … App. at 155, 522 SE2d 742; Underwood, 239 Ga. App. at 282, 521 SE2d 207 … [2] In addition to the civil action that is the …', 'publication_info': {'summary': '849 SE 2d 726, 356 Ga. App. 870 - Ga: Court of Appeals, 2020 - Google Scholar', 'authors': [{'name': '849 SE 2d 726'}, {'name': '356 Ga. App. 870'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=UjjNGCxTMmIJ', 'cited_by': {'total': 16, 'link': 'https://scholar.google.com/scholar?cites=7075809413412239442&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '7075809413412239442', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=7075809413412239442&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=7075809413412239442&hl=en&num=20&as_sdt=4,11', 'cluster_id': '7075809413412239442', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=7075809413412239442&engine=google_scholar&hl=en&num=20'}}}"
"Brock v. Douglas Kohoutek, LP","https://scholar.google.com/scholar_case?case=6096573557530821838&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 4, 'title': 'Brock v. Douglas Kohoutek, LP', 'result_id': 'zgSqe1lhm1QJ', 'link': 'https://scholar.google.com/scholar_case?case=6096573557530821838&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… Court of Appeals of Georgia … Brock did not plead it or introduce a copy of the order of discharge, as required by Commercial & Exchange Bank v. McDaniel, 147 Ga.App … In a civil case the …', 'publication_info': {'summary': '483 SE 2d 342, 225 Ga. App. 104 - Ga: Court of Appeals, 1997 - Google Scholar', 'authors': [{'name': '483 SE 2d 342'}, {'name': '225 Ga. App. 104'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=zgSqe1lhm1QJ', 'cited_by': {'total': 22, 'link': 'https://scholar.google.com/scholar?cites=6096573557530821838&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '6096573557530821838', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=6096573557530821838&engine=google_scholar&hl=en&num=20'}}}"
Culwell v. Lomas & Nettleton Company,"https://scholar.google.com/scholar_case?case=7125309576665811142&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 5, 'title': 'Culwell v. Lomas & Nettleton Company', 'result_id': 'xsja904v4mIJ', 'link': 'https://scholar.google.com/scholar_case?case=7125309576665811142&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 33741. Supreme Court of Georgia … 81A-154 (b); Walker v. Robinson, 232 Ga. 361 (207 SE2d 6) (1974); 10 Wright & Miller, Federal Practice and Procedure: Civil, p. 90, § 2661 (1973) …', 'publication_info': {'summary': '248 SE 2d 641, 242 Ga. 242 - Ga: Supreme Court, 1978 - Google Scholar', 'authors': [{'name': '248 SE 2d 641'}, {'name': '242 Ga. 242'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=xsja904v4mIJ', 'cited_by': {'total': 89, 'link': 'https://scholar.google.com/scholar?cites=7125309576665811142&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '7125309576665811142', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=7125309576665811142&engine=google_scholar&hl=en&num=20'}}}"
Warren v. State,"https://scholar.google.com/scholar_case?case=15357686048876527507&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 6, 'title': 'Warren v. State', 'result_id': 'k_9Byxd2IdUJ', 'link': 'https://scholar.google.com/scholar_case?case=15357686048876527507&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… and have the right to hold any civil office or perform any civil function as … Although we could not find a Georgia case that cited Hale\'s implied consent theory, we … "" Smith v. State, 77 Ga …', 'publication_info': {'summary': '336 SE 2d 221, 255 Ga. 151, 255 Georgia 151 - Ga: Supreme Court, 1985 - Google Scholar', 'authors': [{'name': '336 SE 2d 221'}, {'name': '255 Ga. 151'}, {'name': '255 Georgia 151'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=k_9Byxd2IdUJ', 'cited_by': {'total': 215, 'link': 'https://scholar.google.com/scholar?cites=15357686048876527507&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '15357686048876527507', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=15357686048876527507&engine=google_scholar&hl=en&num=20'}}}"
